product_id,variant_id,title,category,brand,base_price,variant_price,color,size,sku,inventory_quantity,availability,launch_datetime,active,image_url,description
P0159,P0159-V1,Product UoG0rD - Green XXL,Toys,BrandD,469.92,495.4,Green,XXL,719b20d3-604a-4905-9d4e-fe515aaa6152,490,in stock,2025-07-24T07:00:30.089257,True,https://picsum.photos/seed/fNQIq/400/400,Variant of Product UoG0rD with color Green and size XXL.
P0159,P0159-V2,Product UoG0rD - Green XS,Toys,BrandD,469.92,465.43,Green,XS,a86c8921-4b6b-442c-9cbb-8819f2125550,186,preorder,2025-08-26T07:00:30.089287,True,https://picsum.photos/seed/wpJhC/400/400,Variant of Product UoG0rD with color Green and size XS.
P0159,P0159-V3,Product UoG0rD - Black M,Toys,BrandD,469.92,488.69,Black,M,6c137011-d0a9-4117-869e-03bb817c63f4,326,preorder,2025-03-21T07:00:30.089315,False,https://picsum.photos/seed/GpG9W/400/400,Variant of Product UoG0rD with color Black and size M.
P0160,P0160-V1,Product KqmZY8 - Red XXL,Toys,BrandA,115.82,139.25,Red,XXL,eeeb670f-5d7b-42cf-985b-4d907850c504,227,out of stock,2024-10-22T07:00:30.089349,False,https://picsum.photos/seed/8ShEX/400/400,Variant of Product KqmZY8 with color Red and size XXL.
P0160,P0160-V2,Product KqmZY8 - Yellow L,Toys,BrandA,115.82,113.04,Yellow,L,be42503a-0594-4167-9cdd-deb11263a087,487,out of stock,2024-11-12T07:00:30.089367,False,https://picsum.photos/seed/5MwgM/400/400,Variant of Product KqmZY8 with color Yellow and size L.
P0161,P0161-V1,Product mg8tAi - Blue S,Home,BrandC,415.76,464.72,Blue,S,35fa93ec-2ef8-4783-b7ce-fe2ec716bb7e,297,in stock,2025-07-13T07:00:30.089409,False,https://picsum.photos/seed/dYI3d/400/400,Variant of Product mg8tAi with color Blue and size S.
P0162,P0162-V1,Product EnGIoW - Orange XS,Electronics,BrandB,482.54,518.71,Orange,XS,b19f7db0-6581-4d47-9703-060cddff5657,314,preorder,2025-09-19T07:00:30.089445,False,https://picsum.photos/seed/U7PWx/400/400,Variant of Product EnGIoW with color Orange and size XS.
P0162,P0162-V2,Product EnGIoW - Yellow L,Electronics,BrandB,482.54,476.42,Yellow,L,467399eb-cfcb-4439-a86d-8d51b17afbf3,488,preorder,2025-01-20T07:00:30.089464,True,https://picsum.photos/seed/s5FjD/400/400,Variant of Product EnGIoW with color Yellow and size L.
P0162,P0162-V3,Product EnGIoW - Yellow XXL,Electronics,BrandB,482.54,500.46,Yellow,XXL,14f7379e-1c06-4e0f-a46d-7d4b4ff4e94a,373,in stock,2025-01-02T07:00:30.089480,False,https://picsum.photos/seed/Yacqi/400/400,Variant of Product EnGIoW with color Yellow and size XXL.
P0163,P0163-V1,Product 0hzaxA - White XXL,Sports,BrandC,85.83,111.11,White,XXL,b1db0727-7f92-41f0-a528-5c3373e6d7d4,361,in stock,2025-02-15T07:00:30.089524,False,https://picsum.photos/seed/ZEB7g/400/400,Variant of Product 0hzaxA with color White and size XXL.
P0163,P0163-V2,Product 0hzaxA - Blue S,Sports,BrandC,85.83,90.87,Blue,S,96ad4b89-d5ff-4697-9e0e-83fe64897c0e,205,in stock,2025-04-09T07:00:30.089556,False,https://picsum.photos/seed/lxn8N/400/400,Variant of Product 0hzaxA with color Blue and size S.
P0163,P0163-V3,Product 0hzaxA - White L,Sports,BrandC,85.83,117.27,White,L,8abd39e5-2bf7-4187-ab4b-59be20c96494,472,out of stock,2024-10-30T07:00:30.089593,True,https://picsum.photos/seed/b2FEP/400/400,Variant of Product 0hzaxA with color White and size L.
P0164,P0164-V1,Product z35au8 - Blue XS,Electronics,BrandC,25.55,13.89,Blue,XS,5fac2e31-60f4-4240-b305-47ae3da33a6c,379,preorder,2024-12-08T07:00:30.089638,True,https://picsum.photos/seed/PCeIP/400/400,Variant of Product z35au8 with color Blue and size XS.
P0165,P0165-V1,Product 0zEq4Y - Black XL,Sports,BrandB,127.35,131.6,Black,XL,ae315ecb-3f7d-48d7-a4e8-9eb1667b948b,234,out of stock,2025-01-31T07:00:30.089701,True,https://picsum.photos/seed/Z1TLo/400/400,Variant of Product 0zEq4Y with color Black and size XL.
P0165,P0165-V2,Product 0zEq4Y - White XL,Sports,BrandB,127.35,151.69,White,XL,25998cfb-c476-42ea-be87-f54603363e84,268,out of stock,2025-05-10T07:00:30.089736,True,https://picsum.photos/seed/zfNJW/400/400,Variant of Product 0zEq4Y with color White and size XL.
